user_id,item_id
476,2646 3187 1686 142 2240 2334 2234 3015 676 1003
477,732 2541 1734 3595 2960 3476 3465 3684 1887 2528
478,2850 967 3196 3374 1820 2946 3501 1087 185 356
479,409 989 1652 1956 2916 775 2240 1003 735 2152
480,1316 3153 1223 3151 2557 147 2110 772 279 790
481,3539 739 1545 2865 232 1246 560 79 2023 1337
482,204 3557 1808 581 960 1811 3696 1027 3234 539
483,619 2222 312 1902 2653 1272 2049 1543 1517 1616
484,1827 2975 1603 1914 3271 1311 154 316 2298 1230
485,1797 3285 138 487 1711 3367 3362 3562 3067 3199
486,3022 2345 389 1246 1545 2574 863 1070 2117 1888
487,508 3441 1788 2963 1191 2885 3321 1096 86 2273
488,3276 487 382 1456 2240 3666 2334 206 2152 1773
489,2626 2980 2757 774 1753 398 283 3053 2468 1445
490,2342 857 1510 2068 3133 1820 465 2858 1736 3647
491,313 331 1018 1175 2205 2156 1331 618 2798 2931
492,2483 3705 2548 256 1451 1610 2579 3067 3 1930
493,2382 2370 1470 1668 2334 1144 3258 1805 108 2834
494,2159 3238 3598 2251 972 1672 1287 563 2551 1316
495,1119 212 99 1681 1108 1815 3591 2652 360 1715
496,3133 3677 2382 465 1633 2256 183 1762 527 1425
497,375 796 472 654 3269 1888 3666 1144 676 159
498,907 462 1830 2188 657 2048 1869 1309 831 41
499,2630 2603 640 1960 2366 1617 1490 1425 2201 3015
500,1259 2389 2784 513 1268 3180 1668 2006 2335 493
501,2515 1858 3656 2653 2240 2334 1425 2234 1144 3258
502,843 3651 2330 1545 2670 1790 2854 2561 2865 1888
503,2103 467 236 1422 1470 1936 2222 1012 3238 1259
504,2218 1572 3157 881 1678 1888 2334 1425 3015 159
505,1007 1546 3358 2295 3191 2485 3238 2818 3408 3220
506,971 2922 184 2366 1916 463 279 2534 2389 327
507,2564 1884 3253 323 3600 1037 741 3424 132 1039
508,82 208 2494 2757 2501 2646 3692 2234 1144 3258
509,221 2311 382 2281 1888 2201 2234 3015 1144 1003
510,1270 2077 1067 353 2485 247 2082 2409 2145 680
511,2169 1928 2960 2617 453 956 1323 1473 605 2334
512,2557 1568 184 320 174 2314 1831 398 2602 774
513,3338 663 2326 3696 1725 812 3532 372 760 1723
514,3660 516 2186 1191 501 2351 3318 2159 1703 672
515,2745 20 487 1295 327 1888 2334 2201 3015 2796
516,1341 2269 1373 3579 67 527 2430 474 1375 819
517,2148 3059 2382 3023 1736 1425 1003 3240 1264 206
518,2648 2991 3692 3131 922 1102 3677 1615 2252 1428
519,463 1316 3350 1807 1307 863 88 1910 327 1888
520,1736 3036 2920 3071 2541 2617 2768 956 2572 2706
521,2943 777 2140 230 2400 1711 1186 3668 2900 1051
522,3090 1270 2041 2593 628 3382 3066 1690 853 474
523,320 3229 1536 2054 2335 567 169 1658 1318 2602
524,1753 2468 1216 1921 1374 1617 563 2194 1888 3666
525,1652 617 1956 3349 3472 3550 2240 3015 2234 1144
526,1315 3157 1560 1827 2424 778 382 2281 1888 2201
527,1315 857 2387 2054 2512 2399 1316 1176 2240 2234
528,1560 622 1811 2161 406 1223 2840 2528 2606 183
529,3668 1296 2833 1935 410 3023 1376 2290 1816 3057
530,3671 1964 1018 3202 2252 1723 420 1309 1471 3374
531,2931 2983 3072 2918 763 1912 2606 3245 2835 1177
532,717 2186 2159 470 1175 1191 304 2222 1703 3660
533,563 1018 1546 1916 922 2891 1223 1545 1888 2240
534,810 2799 2803 2227 1719 1464 2201 2234 676 159
535,2529 2734 338 1186 2246 22 1337 1086 543 802
536,1278 778 1560 1315 3157 2311 2774 382 650 3666
537,1315 1887 598 3390 246 1382 327 2240 2796 676
538,3057 1502 853 2170 834 220 1292 613 2646 2817
539,1084 1583 3537 2600 613 3 2922 1707 2646 3105
540,182 833 3360 450 405 2510 569 3066 3428 3110
541,2199 3472 3617 584 2625 398 818 1175 1356 1321
542,1240 760 3696 2587 1750 1510 467 482 1467 2201
543,3117 2110 2256 1422 1888 2334 2234 676 1805 2369
544,1668 2256 2920 1736 578 2240 2234 1003 285 1805
545,3131 2673 2664 2776 3644 931 829 3059 1102 1832
546,293 2416 3113 2774 2311 650 947 3049 1960 2281
547,1246 452 1337 3656 648 426 3364 3224 589 22
548,664 533 2158 1111 2979 3240 628 1814 220 583
549,3335 168 2643 3513 2215 3013 1316 487 3247 3153
550,2636 3116 211 2844 2334 2201 3015 676 1003 1467
551,3063 2666 3019 2739 1936 239 1446 847 1111 400
552,892 2528 2974 2603 846 2557 1439 3683 2910 2154
553,3406 802 2814 2185 2617 863 1888 2240 676 3258
554,2980 2483 309 2932 1428 2797 220 1690 1045 2768
555,3473 2314 1831 2630 2510 2501 1855 169 774 3049
556,169 3528 2342 2297 1083 2261 3436 674 3668 1888
557,2617 2947 944 1788 3441 119 3051 1393 1814 950
558,3153 152 652 3529 2334 1425 1144 2796 676 285
559,488 1573 609 801 2338 2201 3015 3258 108 1870
560,2757 785 2129 3066 1490 3046 1699 1175 1809 2331
561,1543 3013 2265 2031 732 2073 652 327 1888 3666
562,2158 1109 533 2979 816 2005 1941 3070 1076 2832
563,3256 506 2443 288 2853 1201 2438 3352 2637 3042
564,2309 3367 1184 2768 2483 3205 2334 3015 2234 1144
565,3473 2745 2953 472 3659 1889 2171 1511 2798 1927
566,1505 2564 3022 3272 1831 3409 1560 3628 3151 3382
567,3022 2956 81 3049 539 1711 2240 2201 3015 2234
568,3200 640 2625 472 3074 1592 152 3423 79 2673
569,2670 36 1039 1505 1583 3269 1838 1122 3022 3423
570,2327 1246 1868 488 3409 124 69 1146 385 3645
571,3677 3051 361 20 810 3532 2140 2181 983 2240
572,523 401 3533 2493 500 1140 707 1859 1401 1590
573,1487 1223 537 796 2006 3301 431 379 3047 256
574,2908 495 3544 1516 1166 192 2240 108 2234 676
575,2609 1451 472 409 1176 2817 1828 2265 2091 3618
576,3276 646 1086 2023 382 1501 3666 1425 2201 3015
577,1590 839 1142 2798 2493 3424 880 529 707 2953
578,2338 2716 1007 2547 1113 313 76 1905 46 563
579,888 2033 2198 3367 1422 1560 1686 1086 2814 802
580,2817 3529 2603 3694 971 2366 1548 2745 640 2210
581,1957 3032 711 337 899 22 3224 1055 1581 3012
582,3276 528 3153 1316 472 732 1223 3013 3613 246
583,2916 1831 3529 463 208 476 584 1888 3666 3015
584,867 1830 652 1840 2915 771 818 1532 3608 1049
585,1376 1083 1001 1782 1463 2956 1057 1428 3059 1178
586,1818 1315 1371 1560 234 2774 382 2625 1888 2240
587,1147 2171 3586 1861 692 3381 1360 1533 238 1888
588,2493 2510 43 640 2501 3172 2297 398 1587 570
589,212 1007 1746 16 1099 802 2050 1510 1939 2222
590,2256 2776 1102 3105 1968 12 3644 3258 1467 1805
591,3110 138 3148 2222 2768 3327 1678 1132 587 3597
592,650 1429 1422 578 293 313 2186 3660 304 1052
593,178 1116 2809 2108 2923 3670 3119 1655 1824 2146
594,1797 2688 2646 225 2630 2357 2210 3694 3668 2732
595,1892 1833 733 2218 2881 3408 2194 1525 734 782
596,488 1278 728 438 1475 1371 234 2774 650 2311
597,1069 2070 3668 529 1840 1775 2335 169 2596 1652
598,3276 528 2841 958 541 2425 1424 389 3406 232
599,2626 2331 2326 119 2342 1640 212 2334 2234 676
600,2874 113 212 2128 3534 2338 1096 1956 1001 1814
601,1813 1868 2185 2607 702 3535 1057 2967 214 2745
602,777 280 2931 1186 3666 3258 1003 285 108 319
603,883 1887 472 1807 1720 361 3402 1091 1827 1814
604,312 1868 1086 2338 2185 762 3533 1337 2617 1545
605,2364 1324 3655 1205 2427 437 10 3173 2314 3298
606,2774 2281 1086 2354 1831 3529 1211 1811 3298 2201
607,2645 1429 3238 516 3049 1956 646 1127 2128 3180
608,1014 2566 3181 3421 3185 3161 213 1229 2220 1332
609,2291 863 2700 1807 622 1832 2334 3015 2234 676
610,2776 2833 2774 361 2432 2677 188 183 221 1404
611,320 1855 3153 1887 846 1186 2564 2236 2240 3015
612,1671 1956 1546 2646 293 646 1711 2397 401 2800
613,2056 1782 3086 872 598 2112 1486 2683 3424 1560
614,2980 3000 3371 1036 2240 2334 1425 2234 159 1805
615,1371 1037 3035 487 2844 79 2670 3406 107 657
616,1797 2510 601 237 2210 909 3317 3637 663 986
617,3597 1681 2757 1186 491 2366 2768 1168 1888 2201
618,1797 3082 10 3013 2817 1487 3638 1324 2240 2334
619,657 3483 2572 3183 2289 1958 1118 315 1709 3161
620,2960 331 2397 2700 394 517 1501 2780 172 1332
621,1078 3313 3402 423 1932 361 1463 2438 1525 2763
622,3371 418 3667 1329 1377 755 3602 472 3035 402
623,2939 1291 25 37 3336 2509 984 3409 2475 1746
624,1560 724 776 1670 702 2240 2334 2234 1467 1805
625,2745 2603 1475 971 618 2688 2334 1425 2201 3015
626,453 2801 3021 2960 3339 1543 1316 124 707 2128
627,3350 2054 421 1439 1720 253 529 2564 3013 607
628,2068 2593 2956 3022 1814 2239 182 1471 3527 2664
629,2477 10 1997 36 3013 1505 236 1548 2091 28
630,2048 2920 1329 501 304 983 2716 2613 1617 616
631,1633 989 3365 2432 2185 2234 159 1467 1805 108
632,1711 1831 2847 1475 476 640 2757 1746 3666 2334
633,2653 3262 3533 452 1888 2240 2334 2796 2834 1870
634,784 2763 1723 951 59 2917 1289 2934 812 372
635,3529 2814 1711 82 3262 109 2527 3269 1543 1223
636,2237 2132 2920 1160 3411 1920 353 1462 1433 3185
637,3600 2617 1323 2528 3677 2636 204 2176 2592 817
638,1279 3151 2688 2784 2510 2067 2633 1401 763 2488
639,2947 3051 666 2885 810 983 755 3381 2814 1523
640,1692 2839 1211 1569 2745 1354 2974 601 1419 1235
641,3568 2933 1439 3390 2328 1993 1490 165 2956 234
642,1830 2653 801 1545 1888 159 2369 1870 2708 1264
643,3367 1572 1223 3153 2862 2820 124 2201 2234 1144
644,189 2127 2928 2988 1546 3333 3031 502 2541 3544
645,1422 3057 2902 1315 2334 159 1467 319 2369 1870
646,2817 2988 237 63 2664 1211 796 1223 3101 1868
647,1475 3247 1560 3600 150 2528 2773 3060 2699 1336
648,3213 1240 1379 2652 101 3606 52 3220 2112 2797
649,2297 1211 428 2617 1783 974 138 2210 3053 2602
650,3204 1044 838 2332 1446 2510 2688 3022 2603 1583
651,2688 1630 1246 1616 1438 463 528 472 2664 3656
652,3210 1703 3341 779 708 1857 2518 2281 584 3350
653,1687 2146 428 2093 3141 1944 2643 618 3465 2899
654,213 2208 1773 2454 1595 668 3266 1914 2529 2275
655,1560 1213 3656 79 3479 1932 589 593 2205 3101
656,702 762 1549 3690 405 71 978 1888 2240 319
657,7 304 1781 2432 3133 1633 327 2240 1425 3015
658,1830 1028 1044 2597 75 3528 1257 2240 2334 2201
659,686 1672 3327 3628 3543 2947 891 2219 3670 527
660,2054 12 2700 2924 2068 621 1545 617 472 3418
661,1736 495 1197 104 2068 1066 362 2472 868 2005
662,1510 3133 1422 1014 1669 1460 2858 728 1315 3666
663,2884 5 2018 2659 839 3495 2902 2961 59 2674
664,3255 2860 2620 868 3086 568 1470 3362 530 666
665,1542 1525 3203 2218 1471 1618 2145 1100 3002 3345
666,1057 892 2800 2400 2817 3126 936 1765 367 1888
667,2535 1663 2215 3168 2291 3522 3021 3500 1212 757
668,2961 613 2587 3227 3338 3171 29 3633 3666 676
669,340 3002 1958 724 2029 2998 2348 1915 1462 2553
670,166 1382 1057 1672 3472 3022 2201 3015 676 3258
671,779 93 2210 1560 447 1421 2240 1425 2234 676
672,2874 1354 3382 3110 2840 1166 3428 2541 2127 3068
673,1583 2278 1831 2210 1888 3666 2334 2201 2234 1144
674,2597 1373 2227 169 989 3031 109 189 872 583
675,1845 516 1259 3027 615 2543 708 434 1330 3007
676,2259 3006 1076 397 342 206 1888 3666 2234 2334
677,3210 702 2222 533 2745 232 2201 2234 3015 676
678,2636 1615 3595 863 2054 3474 37 1888 1144 2240
679,3534 3053 2468 1640 2129 189 376 3400 3427 621
680,535 2960 3482 2169 1809 1731 984 176 1699 1787
681,2541 664 1921 1078 104 2980 502 1216 2468 1546
682,1645 2961 3000 3401 2603 2745 619 2956 320 3529
683,183 792 232 3253 1427 3086 2545 2005 1272 1792
684,2488 2265 2603 1475 1583 2402 2953 2557 1997 2036
685,1371 2110 3476 1668 2973 3614 883 2575 1386 589
686,3142 572 3083 2931 3151 117 2679 2732 3478 3537
687,1725 3298 3227 663 2335 1536 2587 3338 2281 452
688,2204 246 2674 467 3256 330 2139 1984 3231 511
689,452 2774 2119 1070 1240 2636 59 512 3489 1543
690,3078 1039 3262 793 1490 584 293 3327 1956 902
691,208 2327 559 1868 1052 1014 2146 2364 448 3465
692,3046 2129 1809 584 293 3238 818 1510 1365 2338
693,2549 3664 1680 2418 878 2737 929 2825 3699 2901
694,402 584 2653 2980 3666 2796 2369 2834 1870 1264
695,1052 1762 1245 573 1818 2484 578 2858 1278 3701
696,537 2402 472 2157 1376 1887 2800 3142 3666 3015
697,1045 1217 1830 957 1169 3029 92 147 3269 1146
698,3269 2673 28 772 237 2265 1205 1762 1888 3666
699,2119 3659 974 3151 652 2236 2457 3677 1648 2474
700,2774 234 2916 382 221 512 2240 2334 1425 3015
701,1505 772 2862 2828 1543 741 1668 472 384 1223
702,3350 1490 138 529 1049 1132 2840 3247 304 2757
703,2603 2636 663 2630 2334 1805 2234 1003 159 1467
704,398 1292 3408 587 1811 2828 3692 3638 3142 2281
705,1720 333 1227 2364 658 2282 1726 730 43 1082
706,3698 1270 1446 1940 1994 3090 2414 400 3687 2610
707,1825 1555 3086 237 1913 1166 1699 1216 3066 2564
708,3390 1921 94 2947 333 3441 944 1665 1144 2796
709,2297 2980 1374 1086 543 2240 3666 2334 1425 2201
710,2457 1615 1720 1840 367 1296 184 3597 1184 85
711,472 1668 451 1906 1177 1888 2334 3015 3258 159
712,1711 2128 1640 1546 2768 1937 603 2326 1525 1545
713,1371 3131 2732 2664 2466 2256 1888 2796 3258 159
714,75 1311 3457 1777 3391 3454 2762 2632 2637 533
715,1762 3583 2365 152 472 3638 2410 2234 1144 2796
716,933 1219 527 3374 3606 2489 467 1627 1525 2643
717,1781 724 2428 221 2354 512 2165 253 2246 2636
718,779 1279 160 2557 2534 2290 2488 2366 2606 399
719,3527 1736 2484 728 438 1560 2774 2234 3258 2369
720,625 168 474 2643 1510 506 2769 2485 2529 3530
721,801 2653 232 1700 3101 1888 2240 319 159 2369
722,3406 3311 1459 2989 2515 2689 1316 3059 458 124
723,2541 528 1216 20 2980 3666 2334 2234 1144 2796
724,792 1044 452 3406 2814 810 702 1545 3078 3035
725,872 501 2908 2988 3035 3227 361 2541 166 543
726,1271 1337 2967 3036 2186 1490 2129 2980 376 1868
727,132 2931 2862 2784 136 1568 3400 279 2488 3131
728,3535 2088 453 1848 138 1633 3537 2860 2215 1800
729,3075 1668 1887 92 809 3298 327 1805 319 2369
730,1315 3227 1963 3349 1888 2201 2234 3258 1003 159
731,3474 3168 3116 183 361 1341 246 3067 3327 327
732,640 1211 214 1960 3317 208 1888 2240 2201 1003
733,1219 3213 2822 1265 3442 32 3223 3631 3676 2109
734,3228 1023 482 3402 1840 1832 3513 711 3666 1144
735,2134 2342 717 3396 1640 1792 2898 176 1752 293
736,3293 3566 1703 3055 2984 3543 1096 1160 127 1496
737,2363 270 2227 174 556 762 2803 1337 1332 978
738,2828 688 2224 732 3551 2293 1146 2327 152 1425
739,1245 221 3311 2814 570 2185 3030 1754 609 2314
740,1999 1453 1142 2410 12 1316 1102 3476 790 3448
741,457 351 3002 888 3658 299 213 2454 700 79
742,92 184 3022 472 1324 1860 3692 1560 2165 1354
743,3238 1809 3441 3327 502 22 3600 232 3614 3628
744,2908 3156 2960 1124 2090 592 1429 3660 3598 708
745,132 545 1797 1638 3151 1543 611 500 2277 1186
746,1574 2924 3167 1209 1951 2500 769 178 2687 2753
747,2331 1191 3614 3142 724 1315 3097 2054 1186 2796
748,1617 1044 2365 3013 208 1490 2240 3666 1425 3015
749,2129 2222 208 2768 1490 3051 1956 2980 1809 1365
750,278 2261 3213 309 2969 474 2190 2959 1525 1398
751,3692 3153 2673 132 1039 2 2334 2201 676 159
752,2236 3431 2528 2515 1858 2088 69 1478 880 3350
753,1487 2953 406 1997 3216 2258 829 2334 1425 2234
754,2006 2769 3255 2579 1520 309 1341 2756 409 436
755,3677 1051 113 2143 3141 1707 2646 2364 1936 1376
756,3358 1920 576 1007 563 1044 1067 1210 1099 2338
757,2256 3409 573 2510 1098 3431 1828 190 2099 1607
758,1897 2050 3388 1920 3658 397 2603 1583 3049 113
759,1923 3051 909 1658 2700 67 883 775 2234 1144
760,2011 3693 894 1568 1373 2791 153 1860 3557 2070
761,1492 2122 2015 2306 738 1227 1103 3670 327 1888
762,28 1884 1637 3479 451 2082 1108 609 3344 781
763,336 1723 2197 3393 1540 2885 1836 3522 3195 1218
764,2116 1065 2974 1190 3200 3159 1614 3082 523 3537
765,1669 1560 1315 512 1888 2334 2201 2234 1805 108
766,2757 2424 575 6 2076 1421 63 2195 1453 3396
767,1032 3565 1915 2185 570 3427 28 2812 1300 793
768,367 236 1315 132 2327 2361 2334 2201 1003 108
769,1587 3649 1798 1073 3113 339 1525 2452 2811 376
770,3619 1446 478 2962 126 549 874 2593 2017 239
771,2050 16 397 1787 3667 408 280 3382 2634 1034
772,650 887 2281 512 1086 1279 2165 1084 2073 2389
773,3421 397 1322 3002 1081 213 394 743 96 891
774,59 3340 2063 3338 1536 1289 663 1854 2934 3020
775,3374 1223 880 3353 1453 710 2769 2309 1341 3474
776,36 3000 600 894 3666 2334 159 2201 1144 2796
777,971 3456 232 1315 2732 2606 2501 2334 3015 3258
778,621 420 831 3091 3231 52 121 352 3588 464
779,2329 2315 1595 857 2616 1865 3300 742 1519 2420
780,833 1100 1059 3232 1595 312 3666 2240 2334 1425
781,43 2342 1754 1510 607 2334 3015 1144 2796 3258
782,2652 1775 3264 3385 1246 1546 3597 1018 994 3047
783,1045 882 2175 94 2502 3692 863 3423 409 1511
784,1371 2591 188 2086 3448 1404 2575 2682 3086 1710
785,2474 79 3187 279 1630 3133 726 1086 2515 1855
786,1377 2409 989 1422 3090 2256 549 1680 1888 2240
787,527 3205 2484 438 1560 1781 234 2240 3258 1467
788,3667 2618 2297 3053 944 2768 1640 1913 621 1888
789,1808 1374 1240 1362 2975 482 465 2622 1633 3365
790,1950 1828 2564 2617 3272 2847 3365 3409 3441 2169
791,1654 213 3557 3609 2119 1070 1808 1398 253 1881
792,1813 1246 3101 79 1686 1700 725 2476 1888 2240
793,2054 2774 2256 922 2327 3015 159 1805 108 2708
794,236 1354 1487 732 2835 935 3456 6 1888 2234
795,3133 1470 2622 2933 3600 1422 2858 578 650 2122
796,726 3403 2452 491 2058 2604 1337 2653 2692 3431
797,1848 1858 2980 584 2334 1467 319 1109 1870 2708
798,1337 1545 802 1884 3425 589 3022 2600 3423 3144
799,1705 3482 793 1510 1809 3597 234 304 3148 1321
800,1073 52 3325 1630 775 676 3666 2334 3015 1003
801,761 877 2112 392 1403 1011 6 260 1057 1340
802,2387 1868 402 3335 1376 1888 2240 2334 2234 3015
803,512 2402 3133 2382 1668 1456 3061 1505 2885 779
804,467 2664 3142 2327 2646 790 3059 1963 2112 2256
805,3106 892 232 3665 327 2334 1425 1144 1467 285
806,106 2479 1832 2784 3473 2895 449 707 3269 2603
807,3157 166 2572 863 1315 802 2185 1014 3361 1367
808,182 2125 2145 2050 397 533 3349 493 1039 1164
809,1468 3269 1555 2969 2946 2568 942 307 2447 2502
810,3537 2580 3173 2692 2474 2265 1916 2282 3334 3663
811,1699 3465 1705 1124 1429 1365 3005 1809 3238 43
812,2246 1227 1726 216 3507 2706 2386 3482 1698 3080
813,3418 1340 3141 320 513 135 1011 2256 790 1481
814,2510 2985 331 119 2602 1640 502 2501 2342 1546
815,340 1777 151 642 3442 3271 3486 1774 56 425
816,1169 569 2840 807 2068 318 2335 2281 1811 3696
817,241 3652 971 1292 2709 3436 1453 135 3683 2290
818,3463 501 2125 3598 1510 2618 2485 475 3435 3321
819,312 3000 2763 2519 2334 2234 3015 676 1805 108
820,2281 2365 1840 1811 37 183 2457 327 1144 676
821,1549 1726 2206 2284 211 1524 1287 120 3327 411
822,3677 2068 1664 2005 1425 3015 1144 2796 1805 2369
823,2470 1711 3105 3673 2745 2050 3511 1546 1233 1769
824,1470 2639 2933 2256 183 1422 573 2858 1736 2484
825,1543 3013 2402 1560 2334 676 3258 159 108 319
826,601 2470 3107 2292 346 1066 2280 3068 474 192
827,1001 1671 1963 79 133 3600 3513 1884 456 867
828,2528 1543 2402 2054 2862 901 2265 406 69 652
829,188 2281 1186 2336 2646 476 1211 867 324 2819
830,2198 1288 2782 2089 184 2185 1260 1889 1384 1560
831,886 772 16 1916 3432 3141 3101 1585 3350 2336
832,1051 3489 512 2170 2240 2334 2201 3258 1467 285
833,2961 974 3227 204 1070 1848 2763 1289 1586 3493
834,760 3489 1289 2319 1070 1854 3701 2763 812 372
835,16 1018 2480 1044 3318 1270 2613 2985 1861 3358
836,3333 3511 555 2844 1371 3227 1808 1348 2308 3392
837,2298 3120 2336 2172 3000 2999 3035 1546 168 2237
838,580 677 423 135 1705 2634 1977 74 2884 263
839,1710 3479 3705 2999 1500 1526 2515 3590 2327 2722
840,1039 1583 36 1505 640 2501 2630 463 2210 2817
841,3349 169 584 1078 2633 1216 2240 1425 2201 3015
842,1592 2956 339 1374 1057 1296 2646 1753 2800 1309
843,2622 3116 1192 1678 3676 755 983 530 467 2637
844,1382 1080 2933 2054 3059 2800 2327 12 1463 1304
845,487 2512 2399 1745 152 3142 613 236 2673 1002
846,3055 3454 873 2529 797 3271 1288 3073 2151 356
847,174 2597 3096 57 2782 2897 3210 1111 2533 3109
848,2054 3151 1586 2466 2070 2156 1057 1746 2297 3146
849,307 3529 1039 1548 2121 3013 1638 160 1003 1425
850,3151 1011 1316 772 1315 1340 1888 676 1003 159
851,1913 1096 1699 601 1197 2127 2269 1190 1166 1099
852,1633 1052 1337 2185 1032 2201 2234 2796 676 1805
853,2858 3431 1315 1560 382 3666 2334 2201 2796 1003
854,1424 1037 2338 2771 107 3425 2467 2504 1246 232
855,2744 2743 464 1267 831 3079 260 2858 2360 163
856,2458 382 3596 3025 1977 573 106 301 3684 605
857,1927 2210 3473 2314 2928 2732 3349 774 3049 543
858,1861 1174 2946 1635 3022 1711 649 59 2956 1374
859,457 2281 1811 3448 2054 1840 863 166 3437 3597
860,947 1149 3438 2044 172 3442 2140 3331 2117 1777
861,1609 3208 472 1510 3415 2132 1887 3057 2110 1818
862,3046 646 1590 3418 232 1459 3600 2345 2653 1813
863,452 447 2523 1657 3269 1311 1475 2847 989 1560
864,2281 2011 2688 3668 1669 2865 2054 1887 1888 3666
865,487 208 1124 1746 293 3005 2625 1052 2334 2796
866,2186 2048 818 1287 972 734 1329 1175 1356 1096
867,3409 2784 431 1831 2086 28 2510 569 1888 2240
868,1543 2384 1223 1205 3476 1164 761 320 3269 1146
869,3223 163 1735 2946 450 994 2728 3593 3185 2060
870,2908 382 748 1168 3374 1762 214 937 454 839
871,309 3374 1179 915 1309 151 52 2559 464 899
872,2327 2281 1315 2470 2410 3418 3198 401 3059 1807
873,3483 2291 1848 394 3002 944 2237 3539 2363 1722
874,3090 1669 1460 1736 728 512 2354 2784 599 2603
875,947 2024 2215 3496 3669 1184 3431 2801 2338 3339
876,2706 3080 976 858 863 972 1909 3165 1745 2306
877,1792 1770 2801 2589 2386 3046 186 1378 434 176
878,2732 82 3638 169 2056 3298 1328 464 1471 2800
879,1590 1204 2466 2054 2389 613 1888 2334 1425 3015
880,1689 2104 1271 3049 1339 3367 658 947 1182 2757
881,1360 1548 3613 1968 3224 3401 1177 2606 3245 3248
